ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
110,90,-12,-2,0,340,10,80,20,800,400,20,12,30
98,88,-12,-2,0,340,10,80,20,800,400,20,12,30
86,86,-12,-2,0,340,10,80,20,800,400,20,12,30
74,84,-12,-2,0,340,10,80,20,800,400,20,12,30
62,82,-12,-2,0,340,10,80,20,800,400,20,12,30
50,80,-12,-2,0,340,10,80,20,800,400,20,12,30
38,78,-12,-2,0,340,10,80,20,800,400,20,12,30
50,76,12,-2,0,340,10,80,20,800,400,20,12,30
62,74,12,-2,0,340,10,80,20,800,400,20,12,30
74,72,12,-2,0,340,10,80,20,800,400,20,12,30
86,70,12,-2,0,340,10,80,20,800,400,20,12,30
98,68,12,-2,0,340,10,80,20,800,400,20,12,30
110,66,12,-2,0,340,10,80,20,800,400,20,12,30
122,64,12,-2,0,340,10,80,20,800,400,20,12,30
134,62,12,-2,0,340,10,80,20,800,400,20,12,30
146,60,12,-2,0,340,10,80,20,800,400,20,12,30
158,58,12,-2,0,340,10,80,20,800,400,20,12,30
170,56,12,-2,0,340,10,80,20,800,400,20,12,30
182,54,12,-2,0,340,10,80,20,800,400,20,12,30
194,52,12,-2,0,340,10,80,20,800,400,20,12,30
206,50,12,-2,0,340,10,80,20,800,400,20,12,30
218,48,12,-2,0,340,10,80,20,800,400,20,12,30
230,46,12,-2,0,340,10,80,20,800,400,20,12,30
242,44,12,-2,0,340,10,80,20,800,400,20,12,30
254,42,12,-2,0,340,10,80,20,800,400,20,12,30
266,40,12,-2,0,340,10,80,20,800,400,20,12,30
278,38,12,-2,0,340,10,80,20,800,400,20,12,30
290,36,12,-2,0,340,10,80,20,800,400,20,12,30
302,34,12,-2,0,340,10,80,20,800,400,20,12,30
314,32,12,-2,0,340,10,80,20,800,400,20,12,30
326,30,12,-2,0,340,10,80,20,800,400,20,12,30
338,32,12,2,0,340,10,80,20,800,400,20,12,30
350,34,12,2,0,340,10,80,20,800,400,20,12,30
362,36,12,2,0,340,10,80,20,800,400,20,12,30
374,38,12,2,0,340,10,80,20,800,400,20,12,30
386,40,12,2,0,340,10,80,20,800,400,20,12,30
398,42,12,2,0,340,10,80,20,800,400,20,12,30
410,44,12,2,0,340,10,80,20,800,400,20,12,30
422,46,12,2,0,340,10,80,20,800,400,20,12,30
434,48,12,2,0,340,10,80,20,800,400,20,12,30
446,50,12,2,0,340,10,80,20,800,400,20,12,30
458,52,12,2,0,340,10,80,20,800,400,20,12,30
470,54,12,2,0,340,10,80,20,800,400,20,12,30
482,56,12,2,0,340,10,80,20,800,400,20,12,30
494,58,12,2,0,340,10,80,20,800,400,20,12,30
506,60,12,2,0,340,10,80,20,800,400,20,12,30
518,62,12,2,0,340,10,80,20,800,400,20,12,30
530,64,12,2,0,340,10,80,20,800,400,20,12,30
542,66,12,2,0,340,10,80,20,800,400,20,12,30
554,68,12,2,0,340,10,80,20,800,400,20,12,30
566,70,12,2,0,340,10,80,20,800,400,20,12,30
578,72,12,2,0,340,10,80,20,800,400,20,12,30
590,74,12,2,0,340,10,80,20,800,400,20,12,30
602,76,12,2,0,340,10,80,20,800,400,20,12,30
614,78,12,2,0,340,10,80,20,800,400,20,12,30
626,80,12,2,0,340,10,80,20,800,400,20,12,30
638,82,12,2,0,340,10,80,20,800,400,20,12,30
650,84,12,2,0,340,10,80,20,800,400,20,12,30
662,86,12,2,0,340,10,80,20,800,400,20,12,30
674,88,12,2,0,340,10,80,20,800,400,20,12,30
686,90,12,2,0,340,10,80,20,800,400,20,12,30
698,92,12,2,0,340,10,80,20,800,400,20,12,30
710,94,12,2,0,340,10,80,20,800,400,20,12,30
722,96,12,2,0,340,10,80,20,800,400,20,12,30
734,98,12,2,0,340,10,80,20,800,400,20,12,30
746,100,12,2,0,340,10,80,20,800,400,20,12,30
758,102,12,2,0,340,10,80,20,800,400,20,12,30
770,104,12,2,0,340,10,80,20,800,400,20,12,30
782,106,12,2,0,340,10,80,20,800,400,20,12,30
758,192,-12,-8,0,220,10,80,20,800,400,20,12,30
746,184,-12,-8,0,240,10,80,20,800,400,20,12,30
734,176,-12,-8,0,260,10,80,20,800,400,20,12,30
722,168,-12,-8,0,280,10,80,20,800,400,20,12,30
710,160,-12,-8,0,300,10,80,20,800,400,20,12,30
698,152,-12,-8,0,320,10,80,20,800,400,20,12,30
686,144,-12,-8,0,340,10,80,20,800,400,20,12,30
674,136,-12,-8,0,340,10,80,20,800,400,20,12,30
662,128,-12,-8,0,340,10,80,20,800,400,20,12,30
650,120,-12,-8,0,340,10,80,20,800,400,20,12,30
638,112,-12,-8,0,340,10,80,20,800,400,20,12,30
626,104,-12,-8,0,340,10,80,20,800,400,20,12,30
614,96,-12,-8,0,340,10,80,20,800,400,20,12,30
602,88,-12,-8,0,340,10,80,20,800,400,20,12,30
590,80,-12,-8,0,340,10,80,20,800,400,20,12,30
578,72,-12,-8,0,340,10,80,20,800,400,20,12,30
566,64,-12,-8,0,340,10,80,20,800,400,20,12,30
554,56,-12,-8,0,340,10,80,20,800,400,20,12,30
542,48,-12,-8,0,340,10,80,20,800,400,20,12,30
530,40,-12,-8,0,340,10,80,20,800,400,20,12,30
518,32,-12,-8,0,340,10,80,20,800,400,20,12,30
506,40,-12,8,0,340,10,80,20,800,400,20,12,30
494,48,-12,8,0,340,10,80,20,800,400,20,12,30
482,56,-12,8,0,340,10,80,20,800,400,20,12,30
470,64,-12,8,0,340,10,80,20,800,400,20,12,30
458,72,-12,8,0,340,10,80,20,800,400,20,12,30
446,80,-12,8,0,340,10,80,20,800,400,20,12,30
434,88,-12,8,0,340,10,80,20,800,400,20,12,30
422,96,-12,8,0,340,10,80,20,800,400,20,12,30
410,104,-12,8,0,340,10,80,20,800,400,20,12,30
398,112,-12,8,0,340,10,80,20,800,400,20,12,30
386,120,-12,8,0,340,10,80,20,800,400,20,12,30
374,128,-12,8,0,340,10,80,20,800,400,20,12,30
362,136,-12,8,0,340,10,80,20,800,400,20,12,30
350,144,-12,8,0,340,10,80,20,800,400,20,12,30
338,152,-12,8,0,340,10,80,20,800,400,20,12,30
326,160,-12,8,0,340,10,80,20,800,400,20,12,30
314,168,-12,8,0,340,10,80,20,800,400,20,12,30
302,176,-12,8,0,340,10,80,20,800,400,20,12,30
290,184,-12,8,0,340,10,80,20,800,400,20,12,30
278,192,-12,8,0,340,10,80,20,800,400,20,12,30
266,200,-12,8,0,340,10,80,20,800,400,20,12,30
254,208,-12,8,0,340,10,80,20,800,400,20,12,30
242,216,-12,8,0,340,10,80,20,800,400,20,12,30
230,224,-12,8,0,340,10,80,20,800,400,20,12,30
218,232,-12,8,0,340,10,80,20,800,400,20,12,30
206,240,-12,8,0,340,10,80,20,800,400,20,12,30
194,248,-12,8,0,340,10,80,20,800,400,20,12,30
182,256,-12,8,0,340,10,80,20,800,400,20,12,30
170,264,-12,8,0,340,10,80,20,800,400,20,12,30
158,272,-12,8,0,340,10,80,20,800,400,20,12,30
146,280,-12,8,0,340,10,80,20,800,400,20,12,30
134,288,-12,8,0,340,10,80,20,800,400,20,12,30
122,296,-12,8,0,340,10,80,20,800,400,20,12,30
110,304,-12,8,0,340,10,80,20,800,400,20,12,30
98,312,-12,8,0,340,10,80,20,800,400,20,12,30
86,320,-12,8,0,340,10,80,20,800,400,20,12,30
74,328,-12,8,0,340,10,80,20,800,400,20,12,30
62,336,-12,8,0,340,10,80,20,800,400,20,12,30
50,344,-12,8,0,340,10,80,20,800,400,20,12,30
38,352,-12,8,0,340,10,80,20,800,400,20,12,30
50,360,12,8,0,340,10,80,20,800,400,20,12,30
62,368,12,8,0,340,10,80,20,800,400,20,12,30
74,360,12,-8,0,340,10,80,20,800,400,20,12,30
86,352,12,-8,0,340,10,80,20,800,400,20,12,30
98,344,12,-8,0,340,10,80,20,800,400,20,12,30
110,336,12,-8,0,340,10,80,20,800,400,20,12,30
122,328,12,-8,0,340,10,80,20,800,400,20,12,30
134,320,12,-8,0,340,10,80,20,800,400,20,12,30
146,312,12,-8,0,340,10,80,20,800,400,20,12,30
158,304,12,-8,0,340,10,80,20,800,400,20,12,30
170,296,12,-8,0,340,10,80,20,800,400,20,12,30
182,288,12,-8,0,340,10,80,20,800,400,20,12,30
194,280,12,-8,0,340,10,80,20,800,400,20,12,30
206,272,12,-8,0,340,10,80,20,800,400,20,12,30
218,264,12,-8,0,340,10,80,20,800,400,20,12,30
230,256,12,-8,0,340,10,80,20,800,400,20,12,30
242,248,12,-8,0,340,10,80,20,800,400,20,12,30
254,240,12,-8,0,340,10,80,20,800,400,20,12,30
266,232,12,-8,0,340,10,80,20,800,400,20,12,30
278,224,12,-8,0,340,10,80,20,800,400,20,12,30
290,216,12,-8,0,340,10,80,20,800,400,20,12,30
302,208,12,-8,0,340,10,80,20,800,400,20,12,30
314,200,12,-8,0,340,10,80,20,800,400,20,12,30
326,192,12,-8,0,340,10,80,20,800,400,20,12,30
338,184,12,-8,0,340,10,80,20,800,400,20,12,30
350,176,12,-8,0,340,10,80,20,800,400,20,12,30
362,168,12,-8,0,340,10,80,20,800,400,20,12,30
374,160,12,-8,0,340,10,80,20,800,400,20,12,30
386,152,12,-8,0,340,10,80,20,800,400,20,12,30
398,144,12,-8,0,340,10,80,20,800,400,20,12,30
410,136,12,-8,0,340,10,80,20,800,400,20,12,30
422,128,12,-8,0,340,10,80,20,800,400,20,12,30
434,120,12,-8,0,340,10,80,20,800,400,20,12,30
446,112,12,-8,0,340,10,80,20,800,400,20,12,30
458,104,12,-8,0,340,10,80,20,800,400,20,12,30
470,96,12,-8,0,340,10,80,20,800,400,20,12,30
482,88,12,-8,0,340,10,80,20,800,400,20,12,30
494,80,12,-8,0,340,10,80,20,800,400,20,12,30
506,72,12,-8,0,340,10,80,20,800,400,20,12,30
518,64,12,-8,0,340,10,80,20,800,400,20,12,30
530,56,12,-8,0,340,10,80,20,800,400,20,12,30
542,48,12,-8,0,340,10,80,20,800,400,20,12,30
554,40,12,-8,0,340,10,80,20,800,400,20,12,30
566,32,12,-8,0,340,10,80,20,800,400,20,12,30
578,40,12,8,0,340,10,80,20,800,400,20,12,30
590,48,12,8,0,340,10,80,20,800,400,20,12,30
602,56,12,8,0,340,10,80,20,800,400,20,12,30
614,64,12,8,0,340,10,80,20,800,400,20,12,30
626,72,12,8,0,340,10,80,20,800,400,20,12,30
638,80,12,8,0,340,10,80,20,800,400,20,12,30
650,88,12,8,0,340,10,80,20,800,400,20,12,30
662,96,12,8,0,340,10,80,20,800,400,20,12,30
674,104,12,8,0,340,10,80,20,800,400,20,12,30
686,112,12,8,0,340,10,80,20,800,400,20,12,30
698,120,12,8,0,340,10,80,20,800,400,20,12,30
710,128,12,8,0,340,10,80,20,800,400,20,12,30
722,136,12,8,0,340,10,80,20,800,400,20,12,30
734,144,12,8,0,340,10,80,20,800,400,20,12,30
746,152,12,8,0,340,10,80,20,800,400,20,12,30
758,160,12,8,0,340,10,80,20,800,400,20,12,30
770,168,12,8,0,340,10,80,20,800,400,20,12,30
782,176,12,8,0,340,10,80,20,800,400,20,12,30
758,189,-12,-11,0,220,10,80,20,800,400,20,12,30
746,178,-12,-11,0,240,10,80,20,800,400,20,12,30
734,167,-12,-11,0,260,10,80,20,800,400,20,12,30
722,156,-12,-11,0,280,10,80,20,800,400,20,12,30
710,145,-12,-11,0,300,10,80,20,800,400,20,12,30
698,134,-12,-11,0,320,10,80,20,800,400,20,12,30
686,123,-12,-11,0,340,10,80,20,800,400,20,12,30
674,112,-12,-11,0,340,10,80,20,800,400,20,12,30
662,101,-12,-11,0,340,10,80,20,800,400,20,12,30
650,90,-12,-11,0,340,10,80,20,800,400,20,12,30
638,79,-12,-11,0,340,10,80,20,800,400,20,12,30
626,68,-12,-11,0,340,10,80,20,800,400,20,12,30
614,57,-12,-11,0,340,10,80,20,800,400,20,12,30
602,46,-12,-11,0,340,10,80,20,800,400,20,12,30
590,35,-12,-11,0,340,10,80,20,800,400,20,12,30
578,46,-12,11,0,340,10,80,20,800,400,20,12,30
566,57,-12,11,0,340,10,80,20,800,400,20,12,30
554,68,-12,11,0,340,10,80,20,800,400,20,12,30
542,79,-12,11,0,340,10,80,20,800,400,20,12,30
530,90,-12,11,0,340,10,80,20,800,400,20,12,30
518,101,-12,11,0,340,10,80,20,800,400,20,12,30
506,112,-12,11,0,340,10,80,20,800,400,20,12,30
494,123,-12,11,0,340,10,80,20,800,400,20,12,30
482,134,-12,11,0,340,10,80,20,800,400,20,12,30
470,145,-12,11,0,340,10,80,20,800,400,20,12,30
458,156,-12,11,0,340,10,80,20,800,400,20,12,30
446,167,-12,11,0,340,10,80,20,800,400,20,12,30
434,178,-12,11,0,340,10,80,20,800,400,20,12,30
422,189,-12,11,0,340,10,80,20,800,400,20,12,30
410,200,-12,11,0,340,10,80,20,800,400,20,12,30
398,211,-12,11,0,340,10,80,20,800,400,20,12,30
386,222,-12,11,0,340,10,80,20,800,400,20,12,30
374,233,-12,11,0,340,10,80,20,800,400,20,12,30
362,244,-12,11,0,340,10,80,20,800,400,20,12,30
350,255,-12,11,0,340,10,80,20,800,400,20,12,30
338,266,-12,11,0,340,10,80,20,800,400,20,12,30
326,277,-12,11,0,340,10,80,20,800,400,20,12,30
314,288,-12,11,0,340,10,80,20,800,400,20,12,30
302,299,-12,11,0,340,10,80,20,800,400,20,12,30
290,310,-12,11,0,340,10,80,20,800,400,20,12,30
278,321,-12,11,0,340,10,80,20,800,400,20,12,30
266,332,-12,11,0,340,10,80,20,800,400,20,12,30
254,343,-12,11,0,340,10,80,20,800,400,20,12,30
242,354,-12,11,0,340,10,80,20,800,400,20,12,30
230,365,-12,11,0,340,10,80,20,800,400,20,12,30
218,354,-12,-11,0,340,10,80,20,800,400,20,12,30
206,343,-12,-11,0,340,10,80,20,800,400,20,12,30
194,332,-12,-11,0,340,10,80,20,800,400,20,12,30
182,321,-12,-11,0,340,10,80,20,800,400,20,12,30
170,310,-12,-11,0,340,10,80,20,800,400,20,12,30
158,299,-12,-11,0,340,10,80,20,800,400,20,12,30
146,288,-12,-11,0,340,10,80,20,800,400,20,12,30
134,277,-12,-11,0,340,10,80,20,800,400,20,12,30
122,266,-12,-11,0,340,10,80,20,800,400,20,12,30
110,255,-12,-11,0,340,10,80,20,800,400,20,12,30
98,244,-12,-11,0,340,10,80,20,800,400,20,12,30
86,233,-12,-11,0,340,10,80,20,800,400,20,12,30
74,222,-12,-11,0,340,10,80,20,800,400,20,12,30
62,211,-12,-11,0,340,10,80,20,800,400,20,12,30
50,200,-12,-11,0,340,10,80,20,800,400,20,12,30
38,189,-12,-11,0,340,10,80,20,800,400,20,12,30
50,178,12,-11,0,340,10,80,20,800,400,20,12,30
62,167,12,-11,0,340,10,80,20,800,400,20,12,30
74,156,12,-11,0,340,10,80,20,800,400,20,12,30
86,145,12,-11,0,340,10,80,20,800,400,20,12,30
98,134,12,-11,0,340,10,80,20,800,400,20,12,30
110,123,12,-11,0,340,10,80,20,800,400,20,12,30
122,112,12,-11,0,340,10,80,20,800,400,20,12,30
134,101,12,-11,0,340,10,80,20,800,400,20,12,30
146,90,12,-11,0,340,10,80,20,800,400,20,12,30
158,79,12,-11,0,340,10,80,20,800,400,20,12,30
170,68,12,-11,0,340,10,80,20,800,400,20,12,30
182,57,12,-11,0,340,10,80,20,800,400,20,12,30
194,46,12,-11,0,340,10,80,20,800,400,20,12,30
206,35,12,-11,0,340,10,80,20,800,400,20,12,30
218,46,12,11,0,340,10,80,20,800,400,20,12,30
230,57,12,11,0,340,10,80,20,800,400,20,12,30
242,68,12,11,0,340,10,80,20,800,400,20,12,30
254,79,12,11,0,340,10,80,20,800,400,20,12,30
266,90,12,11,0,340,10,80,20,800,400,20,12,30
278,101,12,11,0,340,10,80,20,800,400,20,12,30
290,112,12,11,0,340,10,80,20,800,400,20,12,30
302,123,12,11,0,340,10,80,20,800,400,20,12,30
314,134,12,11,0,340,10,80,20,800,400,20,12,30
326,145,12,11,0,340,10,80,20,800,400,20,12,30
338,156,12,11,0,340,10,80,20,800,400,20,12,30
350,167,12,11,0,340,10,80,20,800,400,20,12,30
362,178,12,11,0,340,10,80,20,800,400,20,12,30
374,189,12,11,0,340,10,80,20,800,400,20,12,30
386,200,12,11,0,340,10,80,20,800,400,20,12,30
398,211,12,11,0,340,10,80,20,800,400,20,12,30
410,222,12,11,0,340,10,80,20,800,400,20,12,30
422,233,12,11,0,340,10,80,20,800,400,20,12,30
434,244,12,11,0,340,10,80,20,800,400,20,12,30
446,255,12,11,0,340,10,80,20,800,400,20,12,30
458,266,12,11,0,340,10,80,20,800,400,20,12,30
470,277,12,11,0,340,10,80,20,800,400,20,12,30
482,288,12,11,0,340,10,80,20,800,400,20,12,30
494,299,12,11,0,340,10,80,20,800,400,20,12,30
506,310,12,11,0,340,10,80,20,800,400,20,12,30
518,321,12,11,0,340,10,80,20,800,400,20,12,30
530,332,12,11,0,340,10,80,20,800,400,20,12,30
542,343,12,11,0,340,10,80,20,800,400,20,12,30
554,354,12,11,0,340,10,80,20,800,400,20,12,30
566,365,12,11,0,340,10,80,20,800,400,20,12,30
578,354,12,-11,0,340,10,80,20,800,400,20,12,30
590,343,12,-11,0,340,10,80,20,800,400,20,12,30
602,332,12,-11,0,340,10,80,20,800,400,20,12,30
614,321,12,-11,0,340,10,80,20,800,400,20,12,30
626,310,12,-11,0,340,10,80,20,800,400,20,12,30
638,299,12,-11,0,340,10,80,20,800,400,20,12,30
650,288,12,-11,0,340,10,80,20,800,400,20,12,30
662,277,12,-11,0,340,10,80,20,800,400,20,12,30
674,266,12,-11,0,340,10,80,20,800,400,20,12,30
686,255,12,-11,0,340,10,80,20,800,400,20,12,30
698,244,12,-11,0,340,10,80,20,800,400,20,12,30
710,233,12,-11,0,340,10,80,20,800,400,20,12,30
722,222,12,-11,0,340,10,80,20,800,400,20,12,30
734,211,12,-11,0,340,10,80,20,800,400,20,12,30
746,200,12,-11,0,340,10,80,20,800,400,20,12,30
758,189,12,-11,0,340,10,80,20,800,400,20,12,30
770,178,12,-11,0,340,10,80,20,800,400,20,12,30
782,167,12,-11,0,340,10,80,20,800,400,20,12,30
758,203,-12,3,0,220,10,80,20,800,400,20,12,30
746,206,-12,3,0,240,10,80,20,800,400,20,12,30
734,209,-12,3,0,260,10,80,20,800,400,20,12,30
722,212,-12,3,0,280,10,80,20,800,400,20,12,30
710,215,-12,3,0,300,10,80,20,800,400,20,12,30
698,218,-12,3,0,320,10,80,20,800,400,20,12,30
686,221,-12,3,0,340,10,80,20,800,400,20,12,30
674,224,-12,3,0,340,10,80,20,800,400,20,12,30
662,227,-12,3,0,340,10,80,20,800,400,20,12,30
650,230,-12,3,0,340,10,80,20,800,400,20,12,30
638,233,-12,3,0,340,10,80,20,800,400,20,12,30
626,236,-12,3,0,340,10,80,20,800,400,20,12,30
614,239,-12,3,0,340,10,80,20,800,400,20,12,30
602,242,-12,3,0,340,10,80,20,800,400,20,12,30
590,245,-12,3,0,340,10,80,20,800,400,20,12,30
578,248,-12,3,0,340,10,80,20,800,400,20,12,30
566,251,-12,3,0,340,10,80,20,800,400,20,12,30
554,254,-12,3,0,340,10,80,20,800,400,20,12,30
542,257,-12,3,0,340,10,80,20,800,400,20,12,30
530,260,-12,3,0,340,10,80,20,800,400,20,12,30
518,263,-12,3,0,340,10,80,20,800,400,20,12,30
506,266,-12,3,0,340,10,80,20,800,400,20,12,30
494,269,-12,3,0,340,10,80,20,800,400,20,12,30
482,272,-12,3,0,340,10,80,20,800,400,20,12,30
470,275,-12,3,0,340,10,80,20,800,400,20,12,30
458,278,-12,3,0,340,10,80,20,800,400,20,12,30
446,281,-12,3,0,340,10,80,20,800,400,20,12,30
434,284,-12,3,0,340,10,80,20,800,400,20,12,30
422,287,-12,3,0,340,10,80,20,800,400,20,12,30
410,290,-12,3,0,340,10,80,20,800,400,20,12,30
398,293,-12,3,0,340,10,80,20,800,400,20,12,30
386,296,-12,3,0,340,10,80,20,800,400,20,12,30
374,299,-12,3,0,340,10,80,20,800,400,20,12,30
362,302,-12,3,0,340,10,80,20,800,400,20,12,30
350,305,-12,3,0,340,10,80,20,800,400,20,12,30
338,308,-12,3,0,340,10,80,20,800,400,20,12,30
326,311,-12,3,0,340,10,80,20,800,400,20,12,30
314,314,-12,3,0,340,10,80,20,800,400,20,12,30
302,317,-12,3,0,340,10,80,20,800,400,20,12,30
290,320,-12,3,0,340,10,80,20,800,400,20,12,30
278,323,-12,3,0,340,10,80,20,800,400,20,12,30
266,326,-12,3,0,340,10,80,20,800,400,20,12,30
254,329,-12,3,0,340,10,80,20,800,400,20,12,30
242,332,-12,3,0,340,10,80,20,800,400,20,12,30
230,335,-12,3,0,340,10,80,20,800,400,20,12,30
218,338,-12,3,0,340,10,80,20,800,400,20,12,30
206,341,-12,3,0,340,10,80,20,800,400,20,12,30
194,344,-12,3,0,340,10,80,20,800,400,20,12,30
182,347,-12,3,0,340,10,80,20,800,400,20,12,30
170,350,-12,3,0,340,10,80,20,800,400,20,12,30
158,353,-12,3,0,340,10,80,20,800,400,20,12,30
146,356,-12,3,0,340,10,80,20,800,400,20,12,30
134,359,-12,3,0,340,10,80,20,800,400,20,12,30
122,362,-12,3,0,340,10,80,20,800,400,20,12,30
110,365,-12,3,0,340,10,80,20,800,400,20,12,30
98,368,-12,3,0,340,10,80,20,800,400,20,12,30
86,365,-12,-3,0,340,10,80,20,800,400,20,12,30
74,362,-12,-3,0,340,10,80,20,800,400,20,12,30
62,359,-12,-3,0,340,10,80,20,800,400,20,12,30
50,356,-12,-3,0,340,10,80,20,800,400,20,12,30
38,353,-12,-3,0,340,10,80,20,800,400,20,12,30
50,350,12,-3,0,340,10,80,20,800,400,20,12,30
62,347,12,-3,0,340,10,80,20,800,400,20,12,30
74,344,12,-3,0,340,10,80,20,800,400,20,12,30
86,341,12,-3,0,340,10,80,20,800,400,20,12,30
98,338,12,-3,0,340,10,80,20,800,400,20,12,30
110,335,12,-3,0,340,10,80,20,800,400,20,12,30
122,332,12,-3,0,340,10,80,20,800,400,20,12,30
134,329,12,-3,0,340,10,80,20,800,400,20,12,30
146,326,12,-3,0,340,10,80,20,800,400,20,12,30
158,323,12,-3,0,340,10,80,20,800,400,20,12,30
170,320,12,-3,0,340,10,80,20,800,400,20,12,30
182,317,12,-3,0,340,10,80,20,800,400,20,12,30
194,314,12,-3,0,340,10,80,20,800,400,20,12,30
206,311,12,-3,0,340,10,80,20,800,400,20,12,30
218,308,12,-3,0,340,10,80,20,800,400,20,12,30
230,305,12,-3,0,340,10,80,20,800,400,20,12,30
242,302,12,-3,0,340,10,80,20,800,400,20,12,30
254,299,12,-3,0,340,10,80,20,800,400,20,12,30
266,296,12,-3,0,340,10,80,20,800,400,20,12,30
278,293,12,-3,0,340,10,80,20,800,400,20,12,30
290,290,12,-3,0,340,10,80,20,800,400,20,12,30
302,287,12,-3,0,340,10,80,20,800,400,20,12,30
314,284,12,-3,0,340,10,80,20,800,400,20,12,30
326,281,12,-3,0,340,10,80,20,800,400,20,12,30
338,278,12,-3,0,340,10,80,20,800,400,20,12,30
350,275,12,-3,0,340,10,80,20,800,400,20,12,30
362,272,12,-3,0,340,10,80,20,800,400,20,12,30
374,269,12,-3,0,340,10,80,20,800,400,20,12,30
386,266,12,-3,0,340,10,80,20,800,400,20,12,30
398,263,12,-3,0,340,10,80,20,800,400,20,12,30
410,260,12,-3,0,340,10,80,20,800,400,20,12,30
422,257,12,-3,0,340,10,80,20,800,400,20,12,30
434,254,12,-3,0,340,10,80,20,800,400,20,12,30
446,251,12,-3,0,340,10,80,20,800,400,20,12,30
458,248,12,-3,0,340,10,80,20,800,400,20,12,30
470,245,12,-3,0,340,10,80,20,800,400,20,12,30
482,242,12,-3,0,340,10,80,20,800,400,20,12,30
494,239,12,-3,0,340,10,80,20,800,400,20,12,30
506,236,12,-3,0,340,10,80,20,800,400,20,12,30
518,233,12,-3,0,340,10,80,20,800,400,20,12,30
530,230,12,-3,0,340,10,80,20,800,400,20,12,30
542,227,12,-3,0,340,10,80,20,800,400,20,12,30
554,224,12,-3,0,340,10,80,20,800,400,20,12,30
566,221,12,-3,0,340,10,80,20,800,400,20,12,30
578,218,12,-3,0,340,10,80,20,800,400,20,12,30
590,215,12,-3,0,340,10,80,20,800,400,20,12,30
602,212,12,-3,0,340,10,80,20,800,400,20,12,30
614,209,12,-3,0,340,10,80,20,800,400,20,12,30
626,206,12,-3,0,340,10,80,20,800,400,20,12,30
638,203,12,-3,0,340,10,80,20,800,400,20,12,30
650,200,12,-3,0,340,10,80,20,800,400,20,12,30
662,197,12,-3,0,340,10,80,20,800,400,20,12,30
674,194,12,-3,0,340,10,80,20,800,400,20,12,30
686,191,12,-3,0,340,10,80,20,800,400,20,12,30
698,188,12,-3,0,340,10,80,20,800,400,20,12,30
710,185,12,-3,0,340,10,80,20,800,400,20,12,30
722,182,12,-3,0,340,10,80,20,800,400,20,12,30
734,179,12,-3,0,340,10,80,20,800,400,20,12,30
746,176,12,-3,0,340,10,80,20,800,400,20,12,30
758,173,12,-3,0,340,10,80,20,800,400,20,12,30
770,170,12,-3,0,340,10,80,20,800,400,20,12,30
782,167,12,-3,0,340,10,80,20,800,400,20,12,30
758,196,-12,-4,0,220,10,80,20,800,400,20,12,30
746,192,-12,-4,0,240,10,80,20,800,400,20,12,30
734,188,-12,-4,0,260,10,80,20,800,400,20,12,30
722,184,-12,-4,0,280,10,80,20,800,400,20,12,30
710,180,-12,-4,0,300,10,80,20,800,400,20,12,30
698,176,-12,-4,0,320,10,80,20,800,400,20,12,30
686,172,-12,-4,0,340,10,80,20,800,400,20,12,30
674,168,-12,-4,0,340,10,80,20,800,400,20,12,30
662,164,-12,-4,0,340,10,80,20,800,400,20,12,30
650,160,-12,-4,0,340,10,80,20,800,400,20,12,30
638,156,-12,-4,0,340,10,80,20,800,400,20,12,30
626,152,-12,-4,0,340,10,80,20,800,400,20,12,30
614,148,-12,-4,0,340,10,80,20,800,400,20,12,30
602,144,-12,-4,0,340,10,80,20,800,400,20,12,30
590,140,-12,-4,0,340,10,80,20,800,400,20,12,30
578,136,-12,-4,0,340,10,80,20,800,400,20,12,30
566,132,-12,-4,0,340,10,80,20,800,400,20,12,30
554,128,-12,-4,0,340,10,80,20,800,400,20,12,30
542,124,-12,-4,0,340,10,80,20,800,400,20,12,30
530,120,-12,-4,0,340,10,80,20,800,400,20,12,30
518,116,-12,-4,0,340,10,80,20,800,400,20,12,30
506,112,-12,-4,0,340,10,80,20,800,400,20,12,30
494,108,-12,-4,0,340,10,80,20,800,400,20,12,30
482,104,-12,-4,0,340,10,80,20,800,400,20,12,30
470,100,-12,-4,0,340,10,80,20,800,400,20,12,30
458,96,-12,-4,0,340,10,80,20,800,400,20,12,30
446,92,-12,-4,0,340,10,80,20,800,400,20,12,30
434,88,-12,-4,0,340,10,80,20,800,400,20,12,30
422,84,-12,-4,0,340,10,80,20,800,400,20,12,30
410,80,-12,-4,0,340,10,80,20,800,400,20,12,30
398,76,-12,-4,0,340,10,80,20,800,400,20,12,30
386,72,-12,-4,0,340,10,80,20,800,400,20,12,30
374,68,-12,-4,0,340,10,80,20,800,400,20,12,30
362,64,-12,-4,0,340,10,80,20,800,400,20,12,30
350,60,-12,-4,0,340,10,80,20,800,400,20,12,30
338,56,-12,-4,0,340,10,80,20,800,400,20,12,30
326,52,-12,-4,0,340,10,80,20,800,400,20,12,30
314,48,-12,-4,0,340,10,80,20,800,400,20,12,30
302,44,-12,-4,0,340,10,80,20,800,400,20,12,30
290,40,-12,-4,0,340,10,80,20,800,400,20,12,30
278,36,-12,-4,0,340,10,80,20,800,400,20,12,30
